Date,strategy,region,weight
2018-11-01,gaussian,US,0.47000000000000003
2018-11-01,linear,CH,0.0414836970167814
2018-11-01,linear,EU,0.32260282198715273
2018-11-01,linear,JP,0.0886551573019113
2018-11-01,linear,UK,0.2011905470258452
2018-11-01,linear,US,0.3460677766683085
2018-11-01,polynomial,CH,0.07
2018-11-01,polynomial,EU,0.2950314404130089
2018-11-01,polynomial,JP,0.08
2018-11-01,polynomial,UK,0.11
2018-11-01,polynomial,US,0.4449685595869907
2018-11-02,equal_weight,CH,0.04
2018-11-02,equal_weight,EU,0.36
2018-11-02,equal_weight,JP,0.08
2018-11-02,equal_weight,UK,0.2
2018-11-02,equal_weight,US,0.32
2018-11-02,gaussian,CH,0.01
2018-11-02,gaussian,EU,0.48000000000000004
2018-11-02,gaussian,JP,0.02
2018-11-02,gaussian,UK,0.35000000000000003
2018-11-02,gaussian,US,0.14
2018-11-02,linear,CH,0.0402930202282772
2018-11-02,linear,EU,0.3199975684273479
2018-11-02,linear,JP,0.09225228664899951
2018-11-02,linear,UK,0.1888103149126109
2018-11-02,linear,US,0.3586468097827632
2018-11-02,polynomial,CH,0.0443590744920527
2018-11-02,polynomial,EU,0.1948010130884951
2018-11-02,polynomial,JP,0.14
2018-11-02,polynomial,UK,0.0734904810906568
2018-11-02,polynomial,US,0.547349431328795
2018-11-03,equal_weight,CH,0.04
2018-11-03,equal_weight,EU,0.36
2018-11-03,equal_weight,JP,0.08
2018-11-03,equal_weight,UK,0.2
2018-11-03,equal_weight,US,0.32
2018-11-04,equal_weight,CH,0.04
2018-11-04,equal_weight,EU,0.36
2018-11-04,equal_weight,JP,0.08
2018-11-04,equal_weight,UK,0.2
2018-11-04,equal_weight,US,0.32
2018-11-05,equal_weight,CH,0.0398549854191178
2018-11-05,equal_weight,EU,0.3591513618630362
2018-11-05,equal_weight,JP,0.0795866453117881
2018-11-05,equal_weight,UK,0.19889633204160612
2018-11-05,equal_weight,US,0.32251067536445077
2018-11-05,gaussian,CH,0.07
2018-11-05,gaussian,EU,0.33
2018-11-05,gaussian,JP,0.14
2018-11-05,gaussian,UK,0.2577114740673051
2018-11-05,gaussian,US,0.20228852593269492
2018-11-05,linear,CH,0.0438508793759745
2018-11-05,linear,EU,0.3594219992303632
2018-11-05,linear,JP,0.1052454641868377
2018-11-05,linear,UK,0.2464295794630693
2018-11-05,linear,US,0.2450520777437543
2018-11-05,polynomial,CH,0.0535996681625235
2018-11-05,polynomial,EU,0.3653865184125607
2018-11-05,polynomial,JP,0.1150100455737299
2018-11-05,polynomial,UK,0.2593023001578904
2018-11-05,polynomial,US,0.2067014676932949
2018-11-06,equal_weight,CH,0.04
2018-11-06,equal_weight,EU,0.36
2018-11-06,equal_weight,JP,0.08
2018-11-06,equal_weight,UK,0.2
2018-11-06,equal_weight,US,0.32
2018-11-06,gaussian,CH,0.07
2018-11-06,gaussian,EU,0.42000000000000004
2018-11-06,gaussian,JP,0.14
2018-11-06,gaussian,UK,0.23
2018-11-06,gaussian,US,0.14
2018-11-06,linear,CH,0.0498664546504743
2018-11-06,linear,EU,0.3701090141048775
2018-11-06,linear,JP,0.072911467309611
2018-11-06,linear,UK,0.2155589001278305
2018-11-06,linear,US,0.2915541638072056
2018-11-06,polynomial,CH,0.0484149481509192
2018-11-06,polynomial,EU,0.3546890172947889
2018-11-06,polynomial,JP,0.02
2018-11-06,polynomial,UK,0.22156092256251803
2018-11-06,polynomial,US,0.35533511199177337
2018-11-07,equal_weight,CH,0.04
2018-11-07,equal_weight,EU,0.36
2018-11-07,equal_weight,JP,0.08
2018-11-07,equal_weight,UK,0.2
2018-11-07,equal_weight,US,0.32
2018-11-07,gaussian,CH,0.01
2018-11-07,gaussian,EU,0.2664684583003553
2018-11-07,gaussian,JP,0.14
2018-11-07,gaussian,UK,0.2101005670337911
2018-11-07,gaussian,US,0.3734309746658535
2018-11-07,linear,CH,0.0386024499407725
2018-11-07,linear,EU,0.3191017788684437
2018-11-07,linear,JP,0.12756951631310232
2018-11-07,linear,UK,0.1918823523722247
2018-11-07,linear,US,0.3228439025054557
2018-11-07,polynomial,CH,0.0172634687920522
2018-11-07,polynomial,EU,0.3020999790436019
2018-11-07,polynomial,JP,0.14
2018-11-07,polynomial,UK,0.1886452061458564
2018-11-07,polynomial,US,0.351991346018489
2018-11-08,equal_weight,CH,0.04
2018-11-08,equal_weight,EU,0.36
2018-11-08,equal_weight,JP,0.08
2018-11-08,equal_weight,UK,0.2
2018-11-08,equal_weight,US,0.32
2018-11-08,gaussian,CH,0.0489110295493803
2018-11-08,gaussian,EU,0.33
2018-11-08,gaussian,JP,0.14
2018-11-08,gaussian,UK,0.3410889704506197
2018-11-08,gaussian,US,0.14
2018-11-08,linear,CH,0.0367123768097472
2018-11-08,linear,EU,0.3724053390931578
2018-11-08,linear,JP,0.0827930704905673
2018-11-08,linear,UK,0.18456070980518
2018-11-08,linear,US,0.3235285038013461
2018-11-08,polynomial,CH,0.0382425695914285
2018-11-08,polynomial,EU,0.3434185116191103
2018-11-08,polynomial,JP,0.063255607857335
2018-11-08,polynomial,UK,0.1229471385784768
2018-11-08,polynomial,US,0.4321361723536485
2018-11-09,equal_weight,CH,0.04
2018-11-09,equal_weight,EU,0.36
2018-11-09,equal_weight,JP,0.08
2018-11-09,equal_weight,UK,0.2
2018-11-09,equal_weight,US,0.32
2018-11-09,gaussian,CH,0.07
2018-11-09,gaussian,EU,0.3971353678977834
2018-11-09,gaussian,JP,0.02
2018-11-09,gaussian,UK,0.23000000000000004
2018-11-09,gaussian,US,0.2828646321022164
2018-11-09,linear,CH,0.0617514350640366
2018-11-09,linear,EU,0.3818473975281901
2018-11-09,linear,JP,0.0596158461775117
2018-11-09,linear,UK,0.1874016007732699
2018-11-09,linear,US,0.3093837204569912
2018-11-09,polynomial,CH,0.0433134721438548
2018-11-09,polynomial,EU,0.3356113459435787
2018-11-09,polynomial,JP,0.08408241589464249
2018-11-09,polynomial,UK,0.20910042745026572
2018-11-09,polynomial,US,0.3278923385676569
2018-11-10,equal_weight,CH,0.04
2018-11-10,equal_weight,EU,0.36
2018-11-10,equal_weight,JP,0.08
2018-11-10,equal_weight,UK,0.2
2018-11-10,equal_weight,US,0.32
2018-11-11,equal_weight,CH,0.04
2018-11-11,equal_weight,EU,0.36
2018-11-11,equal_weight,JP,0.08
2018-11-11,equal_weight,UK,0.2
2018-11-11,equal_weight,US,0.32
2018-11-12,equal_weight,CH,0.0399935644581193
2018-11-12,equal_weight,EU,0.3606865704769517
2018-11-12,equal_weight,JP,0.0813922163044159
2018-11-12,equal_weight,UK,0.1988006241531009
2018-11-12,equal_weight,US,0.319127024607411
2018-11-12,gaussian,CH,0.07
2018-11-12,gaussian,EU,0.29999999999999993
2018-11-12,gaussian,JP,0.02
2018-11-12,gaussian,UK,0.23
2018-11-12,gaussian,US,0.38000000000000006
2018-11-12,linear,CH,0.0419019584209639
2018-11-12,linear,EU,0.3237388373678584
2018-11-12,linear,JP,0.050804038774769605
2018-11-12,linear,UK,0.2455121412095378
2018-11-12,linear,US,0.3380430242268698
2018-11-12,polynomial,CH,0.043162416758945
2018-11-12,polynomial,EU,0.3537789627284933
2018-11-12,polynomial,JP,0.1092655923287068
2018-11-12,polynomial,UK,0.1614348225103168
2018-11-12,polynomial,US,0.3323582056735371
2018-11-13,equal_weight,CH,0.04
2018-11-13,equal_weight,EU,0.36
2018-11-13,equal_weight,JP,0.08
2018-11-13,equal_weight,UK,0.2
2018-11-13,equal_weight,US,0.32
2018-11-13,gaussian,CH,0.07
2018-11-13,gaussian,EU,0.30765423248551593
2018-11-13,gaussian,JP,0.14
2018-11-13,gaussian,UK,0.1322345104083936
2018-11-13,gaussian,US,0.3501112571060904
2018-11-13,linear,CH,0.0357901327309322
2018-11-13,linear,EU,0.3072769767167029
2018-11-13,linear,JP,0.14
2018-11-13,linear,UK,0.1938690743439172
2018-11-13,linear,US,0.3230638162084465
2018-11-13,polynomial,CH,0.0205858436497319
2018-11-13,polynomial,EU,0.2752799405408842
2018-11-13,polynomial,JP,0.14
2018-11-13,polynomial,UK,0.24885322136970012
2018-11-13,polynomial,US,0.3152809944396827
2018-11-14,equal_weight,CH,0.04
2018-11-14,equal_weight,EU,0.36
2018-11-14,equal_weight,JP,0.08
2018-11-14,equal_weight,UK,0.2
2018-11-14,equal_weight,US,0.32
2018-11-14,gaussian,CH,0.01
2018-11-14,gaussian,EU,0.24000000000000002
2018-11-14,gaussian,JP,0.08
2018-11-14,gaussian,UK,0.17
2018-11-14,gaussian,US,0.5
2018-11-14,linear,CH,0.0270664867766539
2018-11-14,linear,EU,0.2840156603525757
2018-11-14,linear,JP,0.0661180466516092
2018-11-14,linear,UK,0.1440443180394655
2018-11-14,linear,US,0.4787554881796953
2018-11-14,polynomial,CH,0.0610580610592148
2018-11-14,polynomial,EU,0.4853115787528462
2018-11-14,polynomial,JP,0.06839188722516609
2018-11-14,polynomial,UK,0.17627184927695988
2018-11-14,polynomial,US,0.2089666236858121
2018-11-15,equal_weight,CH,0.04
2018-11-15,equal_weight,EU,0.36
2018-11-15,equal_weight,JP,0.08
2018-11-15,equal_weight,UK,0.2
2018-11-15,equal_weight,US,0.32
2018-11-15,gaussian,CH,0.07
2018-11-15,gaussian,EU,0.37331636497293863
2018-11-15,gaussian,JP,0.14
2018-11-15,gaussian,UK,0.23
2018-11-15,gaussian,US,0.1866836350270614
2018-11-15,linear,CH,0.0423936674448689
2018-11-15,linear,EU,0.32229652948686
2018-11-15,linear,JP,0.1138691150778452
2018-11-15,linear,UK,0.26672204328298704
2018-11-15,linear,US,0.2547186447074382
2018-11-15,polynomial,CH,0.0570616060947195
2018-11-15,polynomial,EU,0.5224843093757234
2018-11-15,polynomial,JP,0.0735121329077837
2018-11-15,polynomial,UK,0.0841925237922795
2018-11-15,polynomial,US,0.2627494278294929
2018-11-16,equal_weight,CH,0.04
2018-11-16,equal_weight,EU,0.36
2018-11-16,equal_weight,JP,0.08
2018-11-16,equal_weight,UK,0.2
2018-11-16,equal_weight,US,0.32
2018-11-16,gaussian,CH,0.07
2018-11-16,gaussian,EU,0.2306934994404558
2018-11-16,gaussian,JP,0.14
2018-11-16,gaussian,UK,0.05
2018-11-16,gaussian,US,0.5093065005595441
2018-11-16,linear,CH,0.0252021769109879
2018-11-16,linear,EU,0.3037154325638876
2018-11-16,linear,JP,0.0837851123978614
2018-11-16,linear,UK,0.3386169356757251
2018-11-16,linear,US,0.248680342451537
2018-11-16,polynomial,CH,0.07
2018-11-16,polynomial,EU,0.3338099142587736
2018-11-16,polynomial,JP,0.0848433294650243
2018-11-16,polynomial,UK,0.05
2018-11-16,polynomial,US,0.4613467562762011
2018-11-17,equal_weight,CH,0.04
2018-11-17,equal_weight,EU,0.36
2018-11-17,equal_weight,JP,0.08
2018-11-17,equal_weight,UK,0.2
2018-11-17,equal_weight,US,0.32
2018-11-18,equal_weight,CH,0.04
2018-11-18,equal_weight,EU,0.36
2018-11-18,equal_weight,JP,0.08
2018-11-18,equal_weight,UK,0.2
2018-11-18,equal_weight,US,0.32
2018-11-19,equal_weight,CH,0.0399514014474277
2018-11-19,equal_weight,EU,0.3609968069147472
2018-11-19,equal_weight,JP,0.0792962929876576
2018-11-19,equal_weight,UK,0.201687760124269
2018-11-19,equal_weight,US,0.3180677385258975
2018-11-19,gaussian,CH,0.01
2018-11-19,gaussian,EU,0.33
2018-11-19,gaussian,JP,0.08
2018-11-19,gaussian,UK,0.23
2018-11-19,gaussian,US,0.3500000000000001
2018-11-19,linear,CH,0.0359058479373245
2018-11-19,linear,EU,0.3014664913930331
2018-11-19,linear,JP,0.10996266506780321
2018-11-19,linear,UK,0.18756045284736889
2018-11-19,linear,US,0.36510454275446913
2018-11-19,polynomial,CH,0.0442899467487059
2018-11-19,polynomial,EU,0.378310020919279
2018-11-19,polynomial,JP,0.0596104381136395
2018-11-19,polynomial,UK,0.2525311725195067
2018-11-19,polynomial,US,0.2652584216988678
2018-11-20,equal_weight,CH,0.04
2018-11-20,equal_weight,EU,0.36
2018-11-20,equal_weight,JP,0.08
2018-11-20,equal_weight,UK,0.2
2018-11-20,equal_weight,US,0.32
2018-11-20,gaussian,CH,0.01
2018-11-20,gaussian,EU,0.42000000000000015
2018-11-20,gaussian,JP,0.02
2018-11-20,gaussian,UK,0.23000000000000004
2018-11-20,gaussian,US,0.32
2018-11-20,linear,CH,0.0341765465622103
2018-11-20,linear,EU,0.3730955046327532
2018-11-20,linear,JP,0.02
2018-11-20,linear,UK,0.201812363162398
2018-11-20,linear,US,0.37091558564263694
2018-11-20,polynomial,CH,0.0470449059778884
2018-11-20,polynomial,EU,0.3222178757967409
2018-11-20,polynomial,JP,0.10748898044144059
2018-11-20,polynomial,UK,0.20095458380514988
2018-11-20,polynomial,US,0.3222936539787793
2018-11-21,equal_weight,CH,0.04
2018-11-21,equal_weight,EU,0.36
2018-11-21,equal_weight,JP,0.08
2018-11-21,equal_weight,UK,0.2
2018-11-21,equal_weight,US,0.32
2018-11-21,gaussian,CH,0.01
2018-11-21,gaussian,EU,0.27079107451694634
2018-11-21,gaussian,JP,0.14
2018-11-21,gaussian,UK,0.07920892548305361
2018-11-21,gaussian,US,0.5
2018-11-21,linear,CH,0.0388536397478904
2018-11-21,linear,EU,0.30439523753365233
2018-11-21,linear,JP,0.10968830912399649
2018-11-21,linear,UK,0.1907635561093045
2018-11-21,linear,US,0.3562992574851554
2018-11-21,polynomial,CH,0.0353640982827452
2018-11-21,polynomial,EU,0.3255700205234376
2018-11-21,polynomial,JP,0.09728884685360939
2018-11-21,polynomial,UK,0.1800092178430343
2018-11-21,polynomial,US,0.361767816497173
2018-11-22,equal_weight,CH,0.0399310864101696
2018-11-22,equal_weight,EU,0.3593797776915264
2018-11-22,equal_weight,JP,0.0798621728203392
2018-11-22,equal_weight,UK,0.199655432050848
2018-11-22,equal_weight,US,0.3211715310271152
2018-11-22,gaussian,CH,0.07
2018-11-22,gaussian,EU,0.48000000000000004
2018-11-22,gaussian,JP,0.08
2018-11-22,gaussian,UK,0.29000000000000004
2018-11-22,gaussian,US,0.08
2018-11-22,linear,CH,0.0611123979967936
2018-11-22,linear,EU,0.4264443063676946
2018-11-22,linear,JP,0.0769592139382996
2018-11-22,linear,UK,0.2088930580858073
2018-11-22,linear,US,0.226591023611404
2018-11-22,polynomial,CH,0.01
2018-11-22,polynomial,EU,0.2048480779065124
2018-11-22,polynomial,JP,0.1143771385252427
2018-11-22,polynomial,UK,0.1107747835682446
2018-11-22,polynomial,US,0.56
2018-11-23,equal_weight,CH,0.0401426384830272
2018-11-23,equal_weight,EU,0.3612837463472448
2018-11-23,equal_weight,JP,0.0802852769660544
2018-11-23,equal_weight,UK,0.20071319241513602
2018-11-23,equal_weight,US,0.317575145788537
2018-11-23,gaussian,CH,0.01
2018-11-23,gaussian,EU,0.27
2018-11-23,gaussian,JP,0.049999999999999906
2018-11-23,gaussian,UK,0.17
2018-11-23,gaussian,US,0.5
2018-11-23,linear,CH,0.0304789700271861
2018-11-23,linear,EU,0.2969314516051747
2018-11-23,linear,JP,0.069519695158173
2018-11-23,linear,UK,0.1647238296712667
2018-11-23,linear,US,0.4383460535381985
2018-11-23,polynomial,CH,0.0671021681800403
2018-11-23,polynomial,EU,0.3555856140479706
2018-11-23,polynomial,JP,0.14
2018-11-23,polynomial,UK,0.1060479026665021
2018-11-23,polynomial,US,0.3312643151054863
2018-11-24,equal_weight,CH,0.0401426384830272
2018-11-24,equal_weight,EU,0.3612837463472448
2018-11-24,equal_weight,JP,0.0802852769660544
2018-11-24,equal_weight,UK,0.20071319241513602
2018-11-24,equal_weight,US,0.3175751457885369
2018-11-25,equal_weight,CH,0.0401426384830272
2018-11-25,equal_weight,EU,0.3612837463472448
2018-11-25,equal_weight,JP,0.0802852769660544
2018-11-25,equal_weight,UK,0.20071319241513602
2018-11-25,equal_weight,US,0.317575145788537
2018-11-26,equal_weight,CH,0.040070375219154
2018-11-26,equal_weight,EU,0.36390164259530333
2018-11-26,equal_weight,JP,0.07824269324274241
2018-11-26,equal_weight,UK,0.1995391049410677
2018-11-26,equal_weight,US,0.3182461840017312
2018-11-26,gaussian,CH,0.07
2018-11-26,gaussian,EU,0.27
2018-11-26,gaussian,JP,0.14
2018-11-26,gaussian,UK,0.24271294279320144
2018-11-26,gaussian,US,0.2772870572067985
2018-11-26,linear,CH,0.0396703085503578
2018-11-26,linear,EU,0.3208757133406872
2018-11-26,linear,JP,0.10663950539860251
2018-11-26,linear,UK,0.204875136399806
2018-11-26,linear,US,0.3279393363105457
2018-11-26,polynomial,CH,0.0529904726851625
2018-11-26,polynomial,EU,0.2910826728760374
2018-11-26,polynomial,JP,0.14
2018-11-26,polynomial,UK,0.25663814805000273
2018-11-26,polynomial,US,0.2592887063887972
2018-11-27,equal_weight,CH,0.04
2018-11-27,equal_weight,EU,0.36
2018-11-27,equal_weight,JP,0.08
2018-11-27,equal_weight,UK,0.2
2018-11-27,equal_weight,US,0.32
2018-11-27,gaussian,CH,0.07
2018-11-27,gaussian,EU,0.3180770164706783
2018-11-27,gaussian,JP,0.08
2018-11-27,gaussian,UK,0.23000000000000004
2018-11-27,gaussian,US,0.30192298352932173
2018-11-27,linear,CH,0.0433812516269667
2018-11-27,linear,EU,0.3459109061008773
2018-11-27,linear,JP,0.0652860000970708
2018-11-27,linear,UK,0.2363550211528644
2018-11-27,linear,US,0.30906682102221994
2018-11-27,polynomial,CH,0.047138446129183
2018-11-27,polynomial,EU,0.3781340168058768
2018-11-27,polynomial,JP,0.02
2018-11-27,polynomial,UK,0.1990361340777212
2018-11-27,polynomial,US,0.3556914029872182
2018-11-28,equal_weight,CH,0.04
2018-11-28,equal_weight,EU,0.36
2018-11-28,equal_weight,JP,0.08
2018-11-28,equal_weight,UK,0.2
2018-11-28,equal_weight,US,0.32
2018-11-28,gaussian,CH,0.07
2018-11-28,gaussian,EU,0.32133087288049733
2018-11-28,gaussian,JP,0.08
2018-11-28,gaussian,UK,0.32866912711950275
2018-11-28,gaussian,US,0.2
2018-11-28,linear,CH,0.0546446974256281
2018-11-28,linear,EU,0.3278368464765832
2018-11-28,linear,JP,0.076446386080589
2018-11-28,linear,UK,0.240944492004525
2018-11-28,linear,US,0.3001275780126734
2018-11-28,polynomial,CH,0.0410403802308906
2018-11-28,polynomial,EU,0.45925265914784974
2018-11-28,polynomial,JP,0.09827611679021081
2018-11-28,polynomial,UK,0.26143084383104853
2018-11-28,polynomial,US,0.14
2018-11-29,equal_weight,CH,0.04
2018-11-29,equal_weight,EU,0.36
2018-11-29,equal_weight,JP,0.08
2018-11-29,equal_weight,UK,0.2
2018-11-29,equal_weight,US,0.32
2018-11-29,gaussian,CH,0.07
2018-11-29,gaussian,EU,0.1799999999999998
2018-11-29,gaussian,JP,0.08
2018-11-29,gaussian,UK,0.17
2018-11-29,gaussian,US,0.5
2018-11-29,linear,CH,0.0325597830408111
2018-11-29,linear,EU,0.3178858482927345
2018-11-29,linear,JP,0.0683846616626878
2018-11-29,linear,UK,0.1536326385882918
2018-11-29,linear,US,0.42753706841547423
2018-11-29,polynomial,CH,0.0167404308509489
2018-11-29,polynomial,EU,0.4144982721179634
2018-11-29,polynomial,JP,0.09902120788303881
2018-11-29,polynomial,UK,0.21533985726867333
2018-11-29,polynomial,US,0.2544002318793745
2018-11-30,equal_weight,CH,0.04
2018-11-30,equal_weight,EU,0.36
2018-11-30,equal_weight,JP,0.08
2018-11-30,equal_weight,UK,0.2
2018-11-30,equal_weight,US,0.32
2018-11-30,gaussian,CH,0.07
2018-11-30,gaussian,EU,0.39
2018-11-30,gaussian,JP,0.029706118035628802
2018-11-30,gaussian,UK,0.35000000000000003
2018-11-30,gaussian,US,0.1602938819643712
2018-11-30,linear,CH,0.0497569555615782
2018-11-30,linear,EU,0.35615511818675144
2018-11-30,linear,JP,0.0577202387768411
2018-11-30,linear,UK,0.2730176287429996
2018-11-30,linear,US,0.263350058731829
2018-11-30,polynomial,CH,0.0250475487238529
2018-11-30,polynomial,EU,0.3975062389348477
2018-11-30,polynomial,JP,0.14
2018-11-30,polynomial,UK,0.1163396363553416
2018-11-30,polynomial,US,0.3211065759859573
2018-12-01,equal_weight,CH,0.04
2018-12-01,equal_weight,EU,0.36
2018-12-01,equal_weight,JP,0.08
2018-12-01,equal_weight,UK,0.2
2018-12-01,equal_weight,US,0.32
2018-12-02,equal_weight,CH,0.04
2018-12-02,equal_weight,EU,0.36
2018-12-02,equal_weight,JP,0.08
2018-12-02,equal_weight,UK,0.2
2018-12-02,equal_weight,US,0.32
2018-12-03,equal_weight,CH,0.0400840345867794
2018-12-03,equal_weight,EU,0.3614803350758735
2018-12-03,equal_weight,JP,0.0796987499982133
2018-12-03,equal_weight,UK,0.2004723333048466
2018-12-03,equal_weight,US,0.3182645470342857
2018-12-03,gaussian,CH,0.01
2018-12-03,gaussian,EU,0.1939025870263737
2018-12-03,gaussian,JP,0.1260974129736263
2018-12-03,gaussian,UK,0.17
2018-12-03,gaussian,US,0.5
2018-12-03,linear,CH,0.0395886835916536
2018-12-03,linear,EU,0.3224073001192694
2018-12-03,linear,JP,0.0907551946786043
2018-12-03,linear,UK,0.19730800940745652
2018-12-03,linear,US,0.3499408122030149
2018-12-03,polynomial,CH,0.021536038179317
2018-12-03,polynomial,EU,0.2554970193206602
2018-12-03,polynomial,JP,0.10794799621874951
2018-12-03,polynomial,UK,0.1656200943763518
2018-12-03,polynomial,US,0.449398851904921
2018-12-04,equal_weight,CH,0.04
2018-12-04,equal_weight,EU,0.36
2018-12-04,equal_weight,JP,0.08
2018-12-04,equal_weight,UK,0.2
2018-12-04,equal_weight,US,0.32
2018-12-04,gaussian,CH,0.01
2018-12-04,gaussian,EU,0.15000000000000002
2018-12-04,gaussian,JP,0.14
2018-12-04,gaussian,UK,0.1399999999999999
2018-12-04,gaussian,US,0.56
2018-12-04,linear,CH,0.0318038121212952
2018-12-04,linear,EU,0.2359397967994145
2018-12-04,linear,JP,0.08517244641700941
2018-12-04,linear,UK,0.13348208711452092
2018-12-04,linear,US,0.5136018575477596
2018-12-04,polynomial,CH,0.0426660138702271
2018-12-04,polynomial,EU,0.3290545944216922
2018-12-04,polynomial,JP,0.0983579370227466
2018-12-04,polynomial,UK,0.1810358539814234
2018-12-04,polynomial,US,0.3488856007039095
2018-12-05,equal_weight,CH,0.0399425229030922
2018-12-05,equal_weight,EU,0.3594827061278298
2018-12-05,equal_weight,JP,0.0798850458061844
2018-12-05,equal_weight,UK,0.199712614515461
2018-12-05,equal_weight,US,0.3209771106474312
2018-12-05,gaussian,CH,0.07
2018-12-05,gaussian,EU,0.45
2018-12-05,gaussian,JP,0.08
2018-12-05,gaussian,UK,0.3200000000000001
2018-12-05,gaussian,US,0.08
2018-12-05,linear,CH,0.0665803676432608
2018-12-05,linear,EU,0.3857966183246926
2018-12-05,linear,JP,0.0902452448501377
2018-12-05,linear,UK,0.21601756243486822
2018-12-05,linear,US,0.2413602067470404
2018-12-05,polynomial,CH,0.0204243315644477
2018-12-05,polynomial,EU,0.3309584747412617
2018-12-05,polynomial,JP,0.10408513184130871
2018-12-05,polynomial,UK,0.21661918821294332
2018-12-05,polynomial,US,0.3279128736400369
2018-12-06,equal_weight,CH,0.0396057750960355
2018-12-06,equal_weight,EU,0.35645197586431954
2018-12-06,equal_weight,JP,0.079211550192071
2018-12-06,equal_weight,UK,0.1980288754801775
2018-12-06,equal_weight,US,0.3267018233673958
2018-12-06,gaussian,CH,0.07
2018-12-06,gaussian,EU,0.6
2018-12-06,gaussian,JP,0.02
2018-12-06,gaussian,UK,0.17
2018-12-06,gaussian,US,0.14
2018-12-06,linear,CH,0.0620451815948254
2018-12-06,linear,EU,0.4792922414646198
2018-12-06,linear,JP,0.059094470640273
2018-12-06,linear,UK,0.2140416571561916
2018-12-06,linear,US,0.1855264491440899
2018-12-06,polynomial,CH,0.0262803931474839
2018-12-06,polynomial,EU,0.2487264685264554
2018-12-06,polynomial,JP,0.10906799203164971
2018-12-06,polynomial,UK,0.21388956807972942
2018-12-06,polynomial,US,0.4020355782146806
2018-12-07,equal_weight,CH,0.04
2018-12-07,equal_weight,EU,0.36
2018-12-07,equal_weight,JP,0.08
2018-12-07,equal_weight,UK,0.2
2018-12-07,equal_weight,US,0.32
2018-12-07,gaussian,CH,0.01
2018-12-07,gaussian,EU,0.15000000000000002
2018-12-07,gaussian,JP,0.02
2018-12-07,gaussian,UK,0.2599999999999999
2018-12-07,gaussian,US,0.56
2018-12-07,linear,CH,0.0263980804002247
2018-12-07,linear,EU,0.2397673911888995
2018-12-07,linear,JP,0.0746602895820703
2018-12-07,linear,UK,0.1561975848343896
2018-12-07,linear,US,0.5029766539944147
2018-12-07,polynomial,CH,0.07
2018-12-07,polynomial,EU,0.3735199962068753
2018-12-07,polynomial,JP,0.0824698130150507
2018-12-07,polynomial,UK,0.27949255980720844
2018-12-07,polynomial,US,0.1945176309708648
2018-12-08,equal_weight,CH,0.04
2018-12-08,equal_weight,EU,0.36
2018-12-08,equal_weight,JP,0.08
2018-12-08,equal_weight,UK,0.2
2018-12-08,equal_weight,US,0.32
2018-12-09,equal_weight,CH,0.04
2018-12-09,equal_weight,EU,0.36
2018-12-09,equal_weight,JP,0.08
2018-12-09,equal_weight,UK,0.2
2018-12-09,equal_weight,US,0.32
2018-12-10,equal_weight,CH,0.0397753103587399
2018-12-10,equal_weight,EU,0.3578655664866002
2018-12-10,equal_weight,JP,0.0812647773443847
2018-12-10,equal_weight,UK,0.20011221767940318
2018-12-10,equal_weight,US,0.3209821281308711
2018-12-10,gaussian,CH,0.07
2018-12-10,gaussian,EU,0.36000000000000004
2018-12-10,gaussian,JP,0.02
2018-12-10,gaussian,UK,0.23000000000000004
2018-12-10,gaussian,US,0.32000000000000006
2018-12-10,linear,CH,0.0522962609858046
2018-12-10,linear,EU,0.4142186011136009
2018-12-10,linear,JP,0.0314772269288241
2018-12-10,linear,UK,0.1999886583952213
2018-12-10,linear,US,0.3020192525765481
2018-12-10,polynomial,CH,0.0314573574017965
2018-12-10,polynomial,EU,0.28491455060082
2018-12-10,polynomial,JP,0.11951290695996819
2018-12-10,polynomial,UK,0.1957035686165386
2018-12-10,polynomial,US,0.368411616420876
2018-12-11,equal_weight,CH,0.04
2018-12-11,equal_weight,EU,0.36
2018-12-11,equal_weight,JP,0.08
2018-12-11,equal_weight,UK,0.2
2018-12-11,equal_weight,US,0.32
2018-12-11,gaussian,CH,0.01
2018-12-11,gaussian,EU,0.15000000000000002
2018-12-11,gaussian,JP,0.14
2018-12-11,gaussian,UK,0.23
2018-12-11,gaussian,US,0.47000000000000003
2018-12-11,linear,CH,0.0224177851735063
2018-12-11,linear,EU,0.2564217961336528
2018-12-11,linear,JP,0.13321104166228281
2018-12-11,linear,UK,0.2103123873343196
2018-12-11,linear,US,0.3776369896962372
2018-12-11,polynomial,CH,0.0215257811976937
2018-12-11,polynomial,EU,0.3340469574781997
2018-12-11,polynomial,JP,0.08338361720786541
2018-12-11,polynomial,UK,0.2031012785048253
2018-12-11,polynomial,US,0.35794236561141457
2018-12-12,equal_weight,CH,0.04
2018-12-12,equal_weight,EU,0.36
2018-12-12,equal_weight,JP,0.08
2018-12-12,equal_weight,UK,0.2
2018-12-12,equal_weight,US,0.32
2018-12-12,gaussian,CH,0.0231200947818311
2018-12-12,gaussian,EU,0.41686217519414154
2018-12-12,gaussian,JP,0.11842797124232861
2018-12-12,gaussian,UK,0.23000000000000004
2018-12-12,gaussian,US,0.21158975878169853
2018-12-12,linear,CH,0.039706815017246
2018-12-12,linear,EU,0.3121618294732849
2018-12-12,linear,JP,0.0914701915305152
2018-12-12,linear,UK,0.19713093554277789
